planner,predicted_return,sequence_model_return,sequence_true_return,selected_return_gap,model_bias,model_uncertainty,transition_error,max_pocket_score,true_max_pocket_score,min_goal_distance,model_steps,candidate_count,static_search,seed,budget,simulations,tree_nodes,search_concentration,adaptive_search,root_value
static_rollout_pool,-28.359224457870887,-28.359224457870887,-28.360681586305265,0.0014571284343780633,0.0008925201868452454,0.38162228067881404,0.00021945722883391275,0.00016721737316191605,0.00016661953585885939,1.651349922669176,252.0,14.0,1.0,10,256,,,,,
uct_mcts,-25.71702216188305,-33.953091115883986,-33.95309111590474,2.0754953311552526e-11,6.1394889172561305e-12,0.381080836432523,1.6830569636931216e-12,3.853408813091017e-12,3.853408813091017e-12,1.9737081149733295,256.0,,,10,256,15.0,16.0,0.2,1.0,-29.941791489099128
value_mcts,-11.928410104698434,-35.683742615403645,-35.683742623947786,8.54414139439541e-09,4.1982622583311975e-09,0.3810808390067718,1.0928806145119066e-09,2.33047222361914e-09,2.33047222361914e-09,1.8150328570766474,256.0,,,10,256,256.0,257.0,0.27734375,1.0,-12.162067110735286
uncertainty_mcts,-25.962628488462013,-33.953091115883986,-33.95309111590474,2.0754953311552526e-11,6.1394889172561305e-12,0.381080836432523,1.6830569636931216e-12,3.853408813091017e-12,3.853408813091017e-12,1.9737081149733295,256.0,,,10,256,15.0,16.0,0.2,1.0,-30.227544461279148
conservative_mcts,-26.509698848703625,-33.953091115883986,-33.95309111590474,2.0754953311552526e-11,6.1394889172561305e-12,0.381080836432523,1.6830569636931216e-12,3.853408813091017e-12,3.853408813091017e-12,1.9737081149733295,256.0,,,10,256,15.0,16.0,0.2,1.0,-30.83214341199945
random_open_loop,-31.028869283331122,-31.028869283331122,-31.028869538811072,2.554799500842364e-07,1.3433641230701295e-07,0.3810809192128042,3.55277963297811e-08,5.397831625760961e-08,5.397830512197189e-08,1.8262895071480276,18.0,1.0,1.0,11,256,,,,,
static_rollout_pool,-29.202126067005512,-29.202126067005512,-29.202131788337173,5.721331660879514e-06,2.034002935757938e-06,0.38108206670927663,4.935326504944657e-07,1.1137143165661177e-06,1.1137124304588564e-06,1.6025480526292775,252.0,14.0,1.0,11,256,,,,,
uct_mcts,-24.900171841242432,-30.192870592902025,-30.19459045400541,0.0017198611033855116,0.0017103171316769702,0.38213731315331306,0.0004566717683857307,0.00023186700751102495,0.0002318672584930222,1.8702631179123843,256.0,,,11,256,15.0,16.0,0.3333333333333333,1.0,-30.71136705531162
value_mcts,-11.9923043860212,-30.597272061509024,-30.59727233812786,2.7661883450491587e-07,9.100678776053272e-08,0.38108089133698564,2.181796665981902e-08,6.073561770100764e-08,6.073561716816047e-08,1.6450227961946302,256.0,,,11,256,256.0,257.0,0.27734375,1.0,-12.205012941155289
uncertainty_mcts,-28.249867051839303,-36.472873712087676,-36.472873712630864,5.431886052065238e-10,2.939303433535656e-10,0.3810808366096835,7.743175233539389e-11,1.8663626426666393e-10,1.8663626426666393e-10,1.8681809334215997,256.0,,,11,256,15.0,16.0,0.4,1.0,-30.94131083391653
conservative_mcts,-28.83977335407512,-36.472873712087676,-36.472873712630864,5.431886052065238e-10,2.939303433535656e-10,0.3810808366096835,7.743175233539389e-11,1.8663626426666393e-10,1.8663626426666393e-10,1.8681809334215997,256.0,,,11,256,15.0,16.0,0.4,1.0,-31.545816974515752
random_open_loop,-29.556431667567917,-29.556431667567917,-29.556433330536358,1.6629684402857947e-06,6.967838138208911e-07,0.3810812631825019,1.7922615231518375e-07,1.2464879712484715e-07,1.246483812400045e-07,1.7227722636111302,18.0,1.0,1.0,12,256,,,,,
static_rollout_pool,-26.46073566879649,-26.46073566879649,-26.460735672526162,3.729670794427875e-09,1.559943319704333e-09,0.3810808373641231,3.629285508287666e-10,5.354198309047635e-10,5.354198277660436e-10,1.4163935362051236,252.0,14.0,1.0,12,256,,,,,
uct_mcts,-26.00236939622419,-34.593670420679985,-34.59367043093793,1.0257942051339342e-08,2.7246354388523743e-09,0.38108083811331206,7.312404202958551e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,256.0,,,12,256,15.0,16.0,0.4666666666666667,1.0,-29.460840623217077
value_mcts,-12.000079894555522,-23.12720597571751,-23.12720598837674,1.2659231884981637e-08,4.454525270256351e-09,0.38108083908150014,1.0012025842753034e-09,9.829876016184804e-10,9.829875933442577e-10,1.1470962777933733,256.0,,,12,256,256.0,257.0,0.26953125,1.0,-12.195840905363482
uncertainty_mcts,-26.274511841758276,-34.593670420679985,-34.59367043093793,1.0257942051339342e-08,2.7246354388523743e-09,0.38108083811331206,7.312404202958551e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,256.0,,,12,256,15.0,16.0,0.4666666666666667,1.0,-29.74926381338993
conservative_mcts,-26.88117160569164,-34.593670420679985,-34.59367043093793,1.0257942051339342e-08,2.7246354388523743e-09,0.38108083811331206,7.312404202958551e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,256.0,,,12,256,15.0,16.0,0.4666666666666667,1.0,-30.358731988921434
random_open_loop,-34.17533850886838,-34.17533850886838,-34.175338508977894,1.0951595186270424e-10,4.442326051719268e-11,0.38108083645636043,1.2278651142500905e-11,2.4036531885672695e-11,2.4036531885672695e-11,1.9737081149733295,18.0,1.0,1.0,13,256,,,,,
static_rollout_pool,-25.37962541796497,-25.37962541796497,-25.39410844285355,0.014483024888580331,0.01122917103312035,0.38766369117473004,0.0022919083008750753,0.006641266531647273,0.006575858937096786,1.2922620754409084,252.0,14.0,1.0,13,256,,,,,
uct_mcts,-25.20978085318785,-27.176938023379225,-27.176938032447023,9.067797179795889e-09,3.3859623861583014e-09,0.38108083852049424,9.054567386129845e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.6002287467761087,256.0,,,13,256,15.0,16.0,0.26666666666666666,1.0,-29.571383003584437
value_mcts,-11.897926607300702,-32.220915934729504,-32.22091594929621,1.4566708728125377e-08,4.197057659535375e-09,0.38108083900600936,1.0925228802779586e-09,2.33047222361914e-09,2.33047222361914e-09,1.8150328570766474,256.0,,,13,256,256.0,257.0,0.27734375,1.0,-12.133784831636717
uncertainty_mcts,-25.5228457454577,-27.176938023379225,-27.176938032447023,9.067797179795889e-09,3.3859623861583014e-09,0.38108083852049424,9.054567386129845e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.6002287467761087,256.0,,,13,256,15.0,16.0,0.26666666666666666,1.0,-29.87294922258177
conservative_mcts,-26.197828831268726,-27.176938023379225,-27.176938032447023,9.067797179795889e-09,3.3859623861583014e-09,0.38108083852049424,9.054567386129845e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.6002287467761087,256.0,,,13,256,15.0,16.0,0.26666666666666666,1.0,-30.506384105447193
random_open_loop,-28.832042373948372,-28.832042373948372,-28.833443721451882,0.0014013475035099532,0.0011060128578376717,0.3817510663831076,0.000270115705944526,0.0006690104862582154,0.0006685531296257597,1.66025972904682,18.0,1.0,1.0,14,256,,,,,
static_rollout_pool,-23.149689577269726,-23.149689577269726,-23.81885865682819,0.6691690795584648,0.487589074080391,0.6534423380667016,0.07360779348008391,0.13726794293609856,0.1751009933966992,0.7200917277524902,252.0,14.0,1.0,14,256,,,,,
uct_mcts,-21.42814586617368,-13.882676573203659,-14.321173927735257,0.43849735453159866,0.3267909992705065,0.5545390751254444,0.0364101566984261,0.08963911246386698,0.09783172818156793,0.4049031858048676,256.0,,,14,256,15.0,16.0,0.26666666666666666,1.0,-28.449045750175625
value_mcts,-11.929572949910327,-27.25182445686181,-27.25182530576422,8.489024097002584e-07,2.91716806843811e-07,0.3810810145876098,7.406414661526411e-08,1.3274846843761066e-08,1.327482179233308e-08,1.7786792853125601,256.0,,,14,256,256.0,257.0,0.26953125,1.0,-12.16895077841004
uncertainty_mcts,-21.6560268805076,-13.882676573203659,-14.321173927735257,0.43849735453159866,0.3267909992705065,0.5545390751254444,0.0364101566984261,0.08963911246386698,0.09783172818156793,0.4049031858048676,256.0,,,14,256,15.0,16.0,0.26666666666666666,1.0,-28.749073891019954
conservative_mcts,-22.160974762115394,-13.882676573203659,-14.321173927735257,0.43849735453159866,0.3267909992705065,0.5545390751254444,0.0364101566984261,0.08963911246386698,0.09783172818156793,0.4049031858048676,256.0,,,14,256,15.0,16.0,0.26666666666666666,1.0,-29.379704050772773
random_open_loop,-27.574394437904807,-27.574394437904807,-27.574394697826026,2.59921218770387e-07,9.042227176547199e-08,0.38108089123009975,2.2148914229195986e-08,2.65735744774786e-08,2.6573568481389303e-08,1.5258453438414525,18.0,1.0,1.0,15,256,,,,,
static_rollout_pool,-27.574394437904807,-27.574394437904807,-27.574394697826026,2.59921218770387e-07,9.042227176547199e-08,0.38108089123009975,2.2148914229195986e-08,2.65735744774786e-08,2.6573568481389303e-08,1.5258453438414525,252.0,14.0,1.0,15,256,,,,,
uct_mcts,-26.317966009967705,-29.47159766016906,-29.47350292511326,0.0019052649441988478,0.0018955187446274726,0.3822519686202495,0.0005066170829566485,0.00023186700777888316,0.0002318672584930222,1.8432906849317727,256.0,,,15,256,15.0,16.0,0.3333333333333333,1.0,-29.67771290126471
value_mcts,-11.980722825664639,-36.62929026850292,-36.629290268801896,2.9897506692577736e-10,1.7163199019876173e-10,0.38108083653603286,4.8375587369297515e-11,8.834643856988784e-11,8.834643856988784e-11,1.99972498109115,256.0,,,15,256,256.0,257.0,0.28125,1.0,-12.164759314090544
uncertainty_mcts,-26.578065726673323,-29.47159766016906,-29.47350292511326,0.0019052649441988478,0.0018955187446274726,0.3822519686202495,0.0005066170829566485,0.00023186700777888316,0.0002318672584930222,1.8432906849317727,256.0,,,15,256,15.0,16.0,0.3333333333333333,1.0,-29.963415458898407
conservative_mcts,-27.159405219499813,-29.47159766016906,-29.47350292511326,0.0019052649441988478,0.0018955187446274726,0.3822519686202495,0.0005066170829566485,0.00023186700777888316,0.0002318672584930222,1.8432906849317727,256.0,,,15,256,15.0,16.0,0.3333333333333333,1.0,-30.56792247925024
random_open_loop,-31.368597724516896,-31.368597724516896,-31.3685980025387,2.7802180468938786e-07,1.5004122359284694e-07,0.3810809293069347,4.0478805547365544e-08,2.6795216863104834e-08,2.6795213189906886e-08,1.852638078323314,18.0,1.0,1.0,16,256,,,,,
static_rollout_pool,-24.56585488546283,-24.56585488546283,-24.570211756989508,0.004356871526677963,0.003848767096299974,0.38327956192027846,0.0006832427259671986,0.0019097417770145336,0.0019039240981132265,1.0476390693046451,252.0,14.0,1.0,16,256,,,,,
uct_mcts,-24.43302726799008,-27.718606333198267,-27.71860633331558,1.1731415838767134e-10,4.478356071854727e-11,0.3810808364565831,1.2373727032170667e-11,2.4036531885672695e-11,2.4036531885672695e-11,1.6002287467761087,256.0,,,16,256,15.0,16.0,0.2,1.0,-29.054312900477104
value_mcts,-11.943547711453531,-14.587511802384782,-15.017964776987364,0.43045297460258247,0.3229484436518605,0.5524995544933197,0.035981874715141096,0.08312578011473833,0.09657711866058423,0.4039939591716862,256.0,,,16,256,256.0,257.0,0.26171875,1.0,-12.182262871759052
uncertainty_mcts,-24.67863026849437,-27.718606333198267,-27.71860633331558,1.1731415838767134e-10,4.478356071854727e-11,0.3810808364565831,1.2373727032170667e-11,2.4036531885672695e-11,2.4036531885672695e-11,1.6002287467761087,256.0,,,16,256,15.0,16.0,0.2,1.0,-29.3400205669319
conservative_mcts,-25.225694563732304,-27.718606333198267,-27.71860633331558,1.1731415838767134e-10,4.478356071854727e-11,0.3810808364565831,1.2373727032170667e-11,2.4036531885672695e-11,2.4036531885672695e-11,1.6002287467761087,256.0,,,16,256,15.0,16.0,0.2,1.0,-29.944536902650004
random_open_loop,-23.003132858050723,-23.003132858050723,-23.02321154659545,0.020078688544728607,0.008974444972529387,0.38633311290566935,0.0018278365576009136,0.003592003523447888,0.003581604803475602,1.2507583508573885,18.0,1.0,1.0,17,256,,,,,
static_rollout_pool,-23.003132858050723,-23.003132858050723,-23.02321154659545,0.020078688544728607,0.008974444972529387,0.38633311290566935,0.0018278365576009136,0.003592003523447888,0.003581604803475602,1.2507583508573885,252.0,14.0,1.0,17,256,,,,,
uct_mcts,-26.68823931607638,-32.20917697123845,-32.20917698025325,9.014797797135543e-09,4.431415331559147e-09,0.3810808391595511,1.1719869272700219e-09,2.33047222361914e-09,2.33047222361914e-09,1.8432906849317727,256.0,,,17,256,15.0,16.0,0.4,1.0,-29.215118500873643
value_mcts,-11.981738093103155,-36.87089187826776,-36.8708918782684,6.394884621840902e-13,3.5589309277384017e-13,0.38108083642893154,1.0150496874681608e-13,1.991267753938048e-13,1.991267753938048e-13,1.99972498109115,256.0,,,17,256,256.0,257.0,0.27734375,1.0,-12.165500802973824
uncertainty_mcts,-26.95298499457378,-32.20917697123845,-32.20917698025325,9.014797797135543e-09,4.431415331559147e-09,0.3810808391595511,1.1719869272700219e-09,2.33047222361914e-09,2.33047222361914e-09,1.8432906849317727,256.0,,,17,256,15.0,16.0,0.4,1.0,-29.501241319604805
conservative_mcts,-27.544756583597263,-32.20917697123845,-32.20917698025325,9.014797797135543e-09,4.431415331559147e-09,0.3810808391595511,1.1719869272700219e-09,2.33047222361914e-09,2.33047222361914e-09,1.8432906849317727,256.0,,,17,256,15.0,16.0,0.4,1.0,-30.106514718836024
random_open_loop,-32.46524301016781,-32.46524301016781,-32.46524301019037,2.255973186038318e-11,6.567033842492464e-12,0.38108083643278867,1.7999389588536654e-12,3.853408813091017e-12,3.853408813091017e-12,1.8265704861994303,18.0,1.0,1.0,18,256,,,,,
static_rollout_pool,-23.362177317105836,-23.362177317105836,-23.46929029820369,0.10711298109785261,0.04177728192647705,0.4057020486342931,0.00868681130729985,0.012752331421467217,0.012611064087347652,1.2408562539805488,252.0,14.0,1.0,18,256,,,,,
uct_mcts,-22.899764098056316,-27.718606333198267,-27.71860633331558,1.1731415838767134e-10,4.478356071854727e-11,0.3810808364565831,1.2373727032170667e-11,2.4036531885672695e-11,2.4036531885672695e-11,1.6002287467761087,256.0,,,18,256,15.0,16.0,0.3333333333333333,1.0,-28.27845718031637
value_mcts,-11.927633008927288,-31.41265281080645,-31.41265285393706,4.3130611970809696e-08,2.3954582854485574e-08,0.3810808512551851,6.459047803566456e-09,8.565666917366824e-09,8.565666716067322e-09,1.8432906849317727,256.0,,,18,256,256.0,257.0,0.27734375,1.0,-12.168676071502619
uncertainty_mcts,-23.127241059556724,-27.718606333198267,-27.71860633331558,1.1731415838767134e-10,4.478356071854727e-11,0.3810808364565831,1.2373727032170667e-11,2.4036531885672695e-11,2.4036531885672695e-11,1.6002287467761087,256.0,,,18,256,15.0,16.0,0.3333333333333333,1.0,-28.565670689902337
conservative_mcts,-23.631451989413165,-27.718606333198267,-27.71860633331558,1.1731415838767134e-10,4.478356071854727e-11,0.3810808364565831,1.2373727032170667e-11,2.4036531885672695e-11,2.4036531885672695e-11,1.6002287467761087,256.0,,,18,256,15.0,16.0,0.3333333333333333,1.0,-29.172932991313928
random_open_loop,-32.041074945182494,-32.041074945182494,-32.04107502867958,8.349708480182017e-08,6.702363434429417e-08,0.381080877127834,1.6568322921796453e-08,4.363902666587375e-08,4.363902362679008e-08,1.67800476757368,18.0,1.0,1.0,19,256,,,,,
static_rollout_pool,-24.0250797550708,-24.0250797550708,-24.026394842847225,0.0013150877764260827,0.0009548232633913823,0.38163668521090455,0.0001899512725491058,0.00035404158842681854,0.00035344834841177666,1.2330209156301535,252.0,14.0,1.0,19,256,,,,,
uct_mcts,-24.74183482288962,-26.81135122236351,-26.811351223138146,7.7463724323934e-10,3.248254204663085e-10,0.3810808366286479,8.546027683676783e-11,1.8663626426666393e-10,1.8663626426666393e-10,1.6004805663607988,256.0,,,19,256,15.0,16.0,0.3333333333333333,1.0,-28.716887188654944
value_mcts,-11.896442983513875,-27.241513925347224,-27.35550458428891,0.11399065894168459,0.05590253605505391,0.41522290006157264,0.013888125423787796,0.006372618653956036,0.0060203895901410264,1.6701197561851664,256.0,,,19,256,256.0,257.0,0.28515625,1.0,-12.137107179877065
uncertainty_mcts,-25.0020620985942,-26.81135122236351,-26.811351223138146,7.7463724323934e-10,3.248254204663085e-10,0.3810808366286479,8.546027683676783e-11,1.8663626426666393e-10,1.8663626426666393e-10,1.6004805663607988,256.0,,,19,256,15.0,16.0,0.3333333333333333,1.0,-29.002647001120366
conservative_mcts,-25.583634195914534,-26.81135122236351,-26.811351223138146,7.7463724323934e-10,3.248254204663085e-10,0.3810808366286479,8.546027683676783e-11,1.8663626426666393e-10,1.8663626426666393e-10,1.6004805663607988,256.0,,,19,256,15.0,16.0,0.3333333333333333,1.0,-29.60725844392344
random_open_loop,-31.71539975331897,-31.71539975331897,-31.715399768936532,1.56175623544641e-08,8.352973738443977e-09,0.38108084160101124,2.2566889509942066e-09,3.1389132054596113e-09,3.1389131302161625e-09,1.8681809334215997,18.0,1.0,1.0,0,512,,,,,
static_rollout_pool,-19.769263282697423,-19.769263282697423,-19.857781605967634,0.08851832327021114,0.0658599946592617,0.41784696652892617,0.009974588605227427,0.024766300218982296,0.024514419910673383,0.8320466806223212,504.0,28.0,1.0,0,512,,,,,
uct_mcts,-26.251027301837055,-17.815810977993646,-17.815827879284363,1.6901290717186157e-05,6.166466277026677e-06,0.3810844326706184,1.2401967454972244e-06,1.3520082667225513e-06,1.3519979987157959e-06,0.873733774014723,512.0,,,0,512,31.0,32.0,0.6129032258064516,1.0,-28.007722819678026
value_mcts,-12.527706208874132,-13.882676573203659,-14.321173927735257,0.43849735453159866,0.3267909992705065,0.5545390751254444,0.0364101566984261,0.08963911246386698,0.09783172818156793,0.4049031858048676,512.0,,,0,512,512.0,513.0,0.283203125,1.0,-12.629210784342227
uncertainty_mcts,-26.61655386585838,-27.744727362096423,-27.74472740334759,4.125116603859169e-08,1.1869587617007787e-08,0.38108084370717293,3.0699350366564074e-09,2.33047222361914e-09,2.33047222361914e-09,1.8150328570766474,512.0,,,0,512,31.0,32.0,0.6129032258064516,1.0,-28.35103553977804
conservative_mcts,-27.750648718249593,-31.010173165495956,-31.010173543056638,3.775606813860577e-07,2.1179720775078566e-07,0.38108096603773944,5.426983873200276e-08,1.1403744406115877e-07,1.1403744227892142e-07,1.762817181772686,512.0,,,0,512,31.0,32.0,0.6129032258064516,1.0,-29.337181859383215
random_open_loop,-31.701213583857292,-31.701213583857292,-31.70121370076423,1.1690693924037987e-07,4.93378370004143e-08,0.3810808666726155,1.2741134939412607e-08,3.034256720762652e-08,3.0342566001393114e-08,1.8022311408334524,18.0,1.0,1.0,1,512,,,,,
static_rollout_pool,-21.154117387197704,-21.154117387197704,-21.83985387323492,0.6857364860372144,0.440479184138193,0.6321998552686015,0.07503624722584734,0.15263447067265756,0.13844155532434688,0.9781653918937643,504.0,28.0,1.0,1,512,,,,,
uct_mcts,-27.498344409041962,-29.44280843773425,-29.44416864169919,0.0013602039649391884,0.0013510348522333172,0.38191488688190933,0.000359779987412423,0.00023186700757956525,0.0002318672584930222,1.8501155613388922,512.0,,,1,512,30.0,31.0,0.36666666666666664,1.0,-29.0706332673271
value_mcts,-12.518187002002387,-13.882676573203659,-14.321173927735257,0.43849735453159866,0.3267909992705065,0.5545390751254444,0.0364101566984261,0.08963911246386698,0.09783172818156793,0.4049031858048676,512.0,,,1,512,512.0,513.0,0.314453125,1.0,-12.625812891913162
uncertainty_mcts,-27.675314891473903,-23.357526426698158,-25.043951186332478,1.6864247596343205,1.087679965261171,1.091412103792268,0.2603768688467713,0.2492239333579493,0.04674647024280521,1.510132444522665,512.0,,,1,512,30.0,31.0,0.3333333333333333,1.0,-29.425014749862417
conservative_mcts,-28.390526756339714,-29.44280843773425,-29.44416864169919,0.0013602039649391884,0.0013510348522333172,0.38191488688190933,0.000359779987412423,0.00023186700757956525,0.0002318672584930222,1.8501155613388922,512.0,,,1,512,30.0,31.0,0.36666666666666664,1.0,-30.045635360598634
random_open_loop,-29.358400401623015,-29.358400401623015,-29.358401952561238,1.5509382222944623e-06,1.5321794351083096e-06,0.3810817612448262,3.6806338820885184e-07,1.3924072716893722e-06,1.3924069152099064e-06,1.649019517331312,18.0,1.0,1.0,2,512,,,,,
static_rollout_pool,-19.714689109444475,-19.714689109444475,-21.337861284181372,1.6231721747368972,1.4473954013338588,1.1877679159665573,0.23386100573348295,0.6678386935590466,0.3826242736524872,0.9781653918937641,504.0,28.0,1.0,2,512,,,,,
uct_mcts,-27.6992307317174,-36.472873712087676,-36.472873712630864,5.431886052065238e-10,2.939303433535656e-10,0.3810808366096835,7.743175233539389e-11,1.8663626426666393e-10,1.8663626426666393e-10,1.8681809334215997,512.0,,,2,512,30.0,31.0,0.3333333333333333,1.0,-29.12343599575023
value_mcts,-12.520893509440892,-13.799130903611363,-13.922860100703456,0.12372919709209285,0.10207716143873659,0.4351574655933008,0.0103949633208222,0.026718315678704245,0.02705668681032114,0.29932089174654347,512.0,,,2,512,512.0,513.0,0.298828125,1.0,-12.624840693663492
uncertainty_mcts,-27.99805669834979,-36.472873712087676,-36.472873712630864,5.431886052065238e-10,2.939303433535656e-10,0.3810808366096835,7.743175233539389e-11,1.8663626426666393e-10,1.8663626426666393e-10,1.8681809334215997,512.0,,,2,512,30.0,31.0,0.4,1.0,-29.48581217098691
conservative_mcts,-28.6103349449064,-36.472873712087676,-36.472873712630864,5.431886052065238e-10,2.939303433535656e-10,0.3810808366096835,7.743175233539389e-11,1.8663626426666393e-10,1.8663626426666393e-10,1.8681809334215997,512.0,,,2,512,30.0,31.0,0.4,1.0,-30.109475542685235
random_open_loop,-30.421303068863683,-30.421303068863683,-30.421303083735324,1.4871641695890503e-08,4.287448065102394e-09,0.3810808390472014,1.0886157757662416e-09,2.1281487585181988e-09,2.1281487499983146e-09,1.7493780960991747,18.0,1.0,1.0,3,512,,,,,
static_rollout_pool,-21.699223274745705,-21.699223274745705,-21.773778448564983,0.07455517381927734,0.03580805212802051,0.4013412368423342,0.005908364626597184,0.013842472741714526,0.013630232070076673,1.0157959528117513,504.0,28.0,1.0,3,512,,,,,
uct_mcts,-27.62258729005338,-14.468408359263906,-14.535165106098752,0.06675674683484623,0.056507658088461615,0.41095438590315525,0.005548523056931904,0.015517121134858765,0.01568386177206734,0.2461103674908981,512.0,,,3,512,30.0,31.0,0.5666666666666667,1.0,-28.7311663252913
value_mcts,-12.520826271964665,-20.61136915775497,-20.611369354039088,1.9628411607186536e-07,6.700098710911588e-08,0.38108087611401725,1.4645935263751938e-08,1.3577833106429174e-08,1.3577831205557504e-08,1.054020174324161,512.0,,,3,512,512.0,513.0,0.28125,1.0,-12.634353035158487
uncertainty_mcts,-26.616998043933236,-20.50105349600408,-24.48687778505281,3.985824289048729,2.923373610930686,2.205311540291712,0.5937504758184645,0.5653247187539556,0.09357719054110829,1.4438643538323872,512.0,,,3,512,31.0,32.0,0.6129032258064516,1.0,-28.15724337293957
conservative_mcts,-27.234197528659777,-20.50105349600408,-24.48687778505281,3.985824289048729,2.923373610930686,2.205311540291712,0.5937504758184645,0.5653247187539556,0.09357719054110829,1.4438643538323872,512.0,,,3,512,31.0,32.0,0.6129032258064516,1.0,-28.775093976187076
random_open_loop,-27.532112813605956,-27.532112813605956,-27.53212824893082,1.543532486536492e-05,1.2057234196076408e-05,0.3810879983622139,2.6744846891098956e-06,8.228315257565531e-06,8.228194274080213e-06,1.4520072691258872,18.0,1.0,1.0,4,512,,,,,
static_rollout_pool,-23.578467037327464,-23.578467037327464,-23.57890780157613,0.0004407642486654595,0.0002423001536503244,0.38122259421558324,4.95849606348818e-05,5.9825157738269675e-05,5.980604935428788e-05,1.281290937629734,504.0,28.0,1.0,4,512,,,,,
uct_mcts,-27.09344526800627,-24.702518432972013,-25.547700827955147,0.8451823949831336,0.45498766976291544,0.6635448531050919,0.10875372872062028,0.05806655647288352,0.028340456550776865,1.5570946510526427,512.0,,,4,512,31.0,32.0,0.6451612903225806,1.0,-28.433168211442148
value_mcts,-12.520002361850255,-13.882676573203659,-14.321173927735257,0.43849735453159866,0.3267909992705065,0.5545390751254444,0.0364101566984261,0.08963911246386698,0.09783172818156793,0.4049031858048676,512.0,,,4,512,512.0,513.0,0.283203125,1.0,-12.619144460922874
uncertainty_mcts,-27.36107298577241,-24.702518432972013,-25.547700827955147,0.8451823949831336,0.45498766976291544,0.6635448531050919,0.10875372872062028,0.05806655647288352,0.028340456550776865,1.5570946510526427,512.0,,,4,512,31.0,32.0,0.6451612903225806,1.0,-28.71121567531652
conservative_mcts,-28.00171246769428,-24.702518432972013,-25.547700827955147,0.8451823949831336,0.45498766976291544,0.6635448531050919,0.10875372872062028,0.05806655647288352,0.028340456550776865,1.5570946510526427,512.0,,,4,512,31.0,32.0,0.6451612903225806,1.0,-29.34368370621596
random_open_loop,-29.363392915713106,-29.363392915713106,-29.36339340916462,4.934515125398775e-07,2.500072711000244e-07,0.3810809890051845,6.326487676327501e-08,1.1403751972733973e-07,1.1403744227892142e-07,1.7445620728551536,18.0,1.0,1.0,5,512,,,,,
static_rollout_pool,-23.163785652634186,-23.163785652634186,-23.1639827328911,0.0001970802569140062,6.891309991257285e-05,0.3811215186474716,1.4803047893066829e-05,1.6473731499944723e-05,1.647202352884749e-05,1.2551622591810143,504.0,28.0,1.0,5,512,,,,,
uct_mcts,-26.00541233340261,-13.846340487617857,-13.970069190294772,0.1237287026769156,0.10207699108415738,0.4351573614731816,0.010394920003559455,0.026718317727501353,0.02705668681032114,0.29932089174654347,512.0,,,5,512,30.0,31.0,0.3,1.0,-28.34798483048082
value_mcts,-12.493541484749628,-17.29302667038856,-23.308475949857716,6.015449279469156,3.6912281615767197,2.556835240830829,0.6500296955326887,0.7589356909309665,0.25956299121272836,1.3308598816571824,512.0,,,5,512,512.0,513.0,0.265625,1.0,-12.635258679558918
uncertainty_mcts,-26.274260663389487,-13.846340487617857,-13.970069190294772,0.1237287026769156,0.10207699108415738,0.4351573614731816,0.010394920003559455,0.026718317727501353,0.02705668681032114,0.29932089174654347,512.0,,,5,512,30.0,31.0,0.3,1.0,-28.54546028206812
conservative_mcts,-26.91510958749488,-13.846340487617857,-13.970069190294772,0.1237287026769156,0.10207699108415738,0.4351573614731816,0.010394920003559455,0.026718317727501353,0.02705668681032114,0.29932089174654347,512.0,,,5,512,30.0,31.0,0.3,1.0,-29.27280151416939
random_open_loop,-27.45709386789285,-27.45709386789285,-27.457093869837127,1.944275851428756e-09,6.787288528179597e-10,0.38108083683773747,1.6180385681526293e-10,1.31331411066807e-10,1.313314106593117e-10,1.520637758277289,18.0,1.0,1.0,6,512,,,,,
static_rollout_pool,-25.82173648706384,-25.82173648706384,-25.82494401592203,0.003207528858187203,0.0021988210224341167,0.3823670275280891,0.000448857341034244,0.0005476426467578211,0.000544896594570476,1.31358901779038,504.0,28.0,1.0,6,512,,,,,
uct_mcts,-26.264370106535026,-27.104712369235322,-27.237525447978776,0.13281307874345316,0.062100483451171876,0.41901242028311003,0.01543503610191754,0.006372618580667735,0.006020389590141038,1.6701197561851664,512.0,,,6,512,30.0,31.0,0.16666666666666666,1.0,-30.530045007604482
value_mcts,-12.479333441112976,-24.393651550243582,-25.43905616986971,1.045404619626126,0.6768699876757249,0.8126917251083507,0.16127960316359274,0.1336517756738818,0.04674647024280521,1.510132444522665,512.0,,,6,512,512.0,513.0,0.287109375,1.0,-12.613842902666642
uncertainty_mcts,-28.531914442874715,-26.037184198529218,-26.037184247630123,4.910090467546979e-08,2.1051554168531537e-08,0.38108084920466834,5.189997447147721e-09,1.2449130787078787e-08,1.2449130765670084e-08,1.6004805663607988,512.0,,,6,512,30.0,31.0,0.43333333333333335,1.0,-30.03476366688962
