planner,predicted_return,sequence_model_return,sequence_true_return,selected_return_gap,model_bias,model_uncertainty,transition_error,max_pocket_score,true_max_pocket_score,min_goal_distance,model_steps,candidate_count,static_search,dataset,seed,budget,horizon,reward_bias,output_tag,simulations,tree_nodes,search_concentration,adaptive_search,root_value
uncertainty_penalty_3_20,-28.950395972245246,-27.62828572007335,-27.628285776192296,5.611894593471334e-08,2.0644989972077735e-08,0.38108084904095996,5.2489063854642904e-09,1.327482181650512e-08,1.327482179233308e-08,1.6004805663607988,1024.0,,,penalty_sweep,5,1024,18,1.15,penalty_3.20,62.0,63.0,0.5,1.0,-29.786894285662935
uncertainty_penalty_3_20,-27.801452911389877,-24.653125573118444,-24.653251974561314,0.00012640144286990562,4.914633756708258e-05,0.3811103227815765,1.1464530469726841e-05,2.614691409003254e-06,2.6140802592674953e-06,1.5528518386201535,1024.0,,,penalty_sweep,6,1024,18,1.15,penalty_3.20,63.0,64.0,0.7301587301587301,1.0,-28.90889369999103
uncertainty_penalty_3_20,-27.59154534199107,-24.78127106168746,-25.6264530489189,0.8451819872314417,0.45498748975557685,0.6635447404594184,0.10875368607797607,0.05806653363701358,0.028340456550776865,1.5570946510526427,1024.0,,,penalty_sweep,7,1024,18,1.15,penalty_3.20,64.0,65.0,0.78125,1.0,-28.351639258189884
uncertainty_penalty_3_20,-28.095119550576086,-34.24574198711397,-34.24574221161656,2.2450258541084622e-07,1.1020127757438987e-07,0.38108090306703446,2.670561076433129e-08,6.073562353749919e-08,6.073561716816047e-08,1.6450227961946302,1024.0,,,penalty_sweep,8,1024,18,1.15,penalty_3.20,64.0,65.0,0.828125,1.0,-28.908705102372476
uncertainty_penalty_3_20,-28.239928713882897,-33.05464326328516,-33.05464328843243,2.5147272708636592e-08,7.220468725844356e-09,0.38108084086429284,1.882773053895042e-09,2.3304722767949695e-09,2.33047222361914e-09,1.8432906849317727,1024.0,,,penalty_sweep,9,1024,18,1.15,penalty_3.20,63.0,64.0,0.6825396825396826,1.0,-29.08022922983875
uncertainty_penalty_3_20,-28.642586963406995,-26.799339024787376,-26.79933934744119,3.226538147771407e-07,1.179701549244447e-07,0.3810809086623266,3.030845200940454e-08,4.879170571168465e-08,4.879169896808666e-08,1.6004805663607988,1024.0,,,penalty_sweep,10,1024,18,1.15,penalty_3.20,62.0,63.0,0.6290322580645161,1.0,-29.636383120638442
uncertainty_penalty_3_20,-26.504692714956743,-30.597961244036142,-30.597963047911506,1.803875363748375e-06,7.393534179607044e-07,0.38108127873575626,1.7001407060643776e-07,4.892970445214674e-07,4.892969927546824e-07,1.5528518386201535,1024.0,,,penalty_sweep,11,1024,18,1.15,penalty_3.20,64.0,65.0,0.671875,1.0,-27.87529771370784
uncertainty_penalty_3_20,-27.27717713422836,-15.259730314920485,-15.284805784579163,0.025075469658677463,0.022397943233751407,0.392882073287497,0.002098748607663116,0.006272182688766609,0.006293059066534879,0.18096018864637403,1024.0,,,penalty_sweep,12,1024,18,1.15,penalty_3.20,63.0,64.0,0.6031746031746031,1.0,-28.706654028822935
uncertainty_penalty_3_20,-28.387989896195418,-26.549061310011744,-26.549061421576774,1.1156502921494393e-07,4.3367422351755554e-08,0.38108086290974985,1.1001857045310236e-08,1.3274823380705833e-08,1.327482179233308e-08,1.6004805663607988,1024.0,,,penalty_sweep,13,1024,18,1.15,penalty_3.20,63.0,64.0,0.6825396825396826,1.0,-29.443366588586706
uncertainty_penalty_3_20,-27.68931885890206,-28.964642706407446,-28.964653535627452,1.0829220006058904e-05,3.777212995367693e-06,0.3810830897657448,8.564436777533065e-07,1.9174763987777935e-06,1.9174682677444315e-06,1.4877943912874851,1024.0,,,penalty_sweep,14,1024,18,1.15,penalty_3.20,64.0,65.0,0.765625,1.0,-28.793403250263
uncertainty_penalty_3_20,-28.510011999648405,-13.82145022983622,-13.94517894255529,0.12372871271906938,0.1020769941956777,0.43515736340250377,0.010394920847674563,0.02671831769458267,0.02705668681032115,0.29932089174654347,1024.0,,,penalty_sweep,15,1024,18,1.15,penalty_3.20,63.0,64.0,0.746031746031746,1.0,-29.338156761632238
uncertainty_penalty_3_20,-27.32829457586437,-28.78610672404749,-28.786364460142387,0.00025773609489831983,0.00015643491271589567,0.3811745994579491,3.630098233465906e-05,8.89114094557605e-05,8.890903881957235e-05,1.5462718283340395,1024.0,,,penalty_sweep,16,1024,18,1.15,penalty_3.20,64.0,65.0,0.671875,1.0,-28.788556551688128
uncertainty_penalty_3_20,-26.98989372694182,-25.54261116130877,-25.542613187871172,2.0265624023352302e-06,6.308459098444553e-07,0.38108121773420683,1.5256006291783826e-07,1.3313939741700014e-07,1.331393947849619e-07,1.6566124536004374,1024.0,,,penalty_sweep,17,1024,18,1.15,penalty_3.20,64.0,65.0,0.859375,1.0,-27.76864493084803
uncertainty_penalty_3_20,-27.231039663528446,-28.680409448118464,-28.68046004719376,5.059907529414431e-05,2.410450252804501e-05,0.38109510456887896,5.251258220733422e-06,1.1331769637334509e-05,1.1331739608155765e-05,1.3959846879744013,1024.0,,,penalty_sweep,18,1024,18,1.15,penalty_3.20,65.0,66.0,0.8153846153846154,1.0,-28.153745296148145
uncertainty_penalty_3_20,-28.278737556168927,-26.957214165202796,-26.95721428687029,1.2166749385755793e-07,4.3646007494681646e-08,0.3810808630149487,1.0948119295252977e-08,2.1281493686450862e-09,2.1281487499983146e-09,1.7493780960991745,1024.0,,,penalty_sweep,19,1024,18,1.15,penalty_3.20,63.0,64.0,0.7301587301587301,1.0,-29.219199778067377
static_rollout_pool,-22.411806464653644,-22.411806464653644,-22.412026501832038,0.00022003717839425008,3.5053740850707514e-05,0.3811818060071246,3.506125421247564e-05,7.614738773860824e-05,7.614024915781848e-05,1.1398491215875728,1008.0,56.0,1.0,bias_strength_sweep,0,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-27.375477848390066,-31.548684984639333,-31.548685018224266,3.3584932168650994e-08,6.24287389138214e-09,0.38108085129134905,6.2428720734253445e-09,1.327482181650512e-08,1.327482179233308e-08,1.7786792853125601,1024.0,,,bias_strength_sweep,0,1024,18,0.0,reward_bias_0.00,62.0,63.0,0.532258064516129,1.0,-28.42549756276198
uncertainty_mcts_240,-28.04030484905233,-14.803685755221847,-14.950952597598837,0.14726684237698962,0.03976231630164307,0.5524995541096452,0.03598187434356138,0.08312578044800957,0.09657711866058419,0.4039939591716862,1024.0,,,bias_strength_sweep,0,1024,18,0.0,reward_bias_0.00,62.0,63.0,0.6290322580645161,1.0,-28.838398498818215
static_rollout_pool,-23.86172920266112,-23.86172920266112,-24.06599158948811,0.20426238682698994,0.0514423525015851,0.5694079061623459,0.0576403147857413,0.13799329324628884,0.1279767739975977,1.0706278866968655,1008.0,56.0,1.0,bias_strength_sweep,1,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-27.1434607376391,-21.476924771762537,-24.043180189470238,2.5662554177077013,0.44914629414819596,2.5991461936343185,0.6846630984473075,0.5606834848493973,0.15139165615606673,1.3971211899951637,1024.0,,,bias_strength_sweep,1,1024,18,0.0,reward_bias_0.00,64.0,65.0,0.796875,1.0,-27.97021621349158
uncertainty_mcts_240,-27.956209524112182,-23.96890586702912,-23.969206936618246,0.0003010695891241255,4.084658916696227e-05,0.3811919307001408,4.086369160599078e-05,0.0001038043187850912,0.00010380183370298689,1.3660281171350221,1024.0,,,bias_strength_sweep,1,1024,18,0.0,reward_bias_0.00,63.0,64.0,0.7777777777777778,1.0,-28.812223813973397
static_rollout_pool,-18.891035796951744,-18.891035796951744,-18.891123392799905,8.759584816075972e-05,2.1761065207178833e-05,0.3811744081978693,2.17634286741074e-05,0.00010402172984635958,0.00010401422884424124,0.6691481309274924,1008.0,56.0,1.0,bias_strength_sweep,2,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-27.488927490101887,-30.272395447453377,-30.272396983992486,1.5365391092814207e-06,3.0406966433884684e-07,0.38108159577588757,3.0407058852197353e-07,6.091762001971623e-07,6.091756926877913e-07,1.623246217783903,1024.0,,,bias_strength_sweep,2,1024,18,0.0,reward_bias_0.00,62.0,63.0,0.5483870967741935,1.0,-28.34873905139885
uncertainty_mcts_240,-26.37219744809724,-17.773784775346336,-17.773814782168856,3.0006822520078913e-05,3.3170911537038937e-06,0.38109069740763457,3.317143058223673e-06,3.886693094310104e-06,3.886610242752041e-06,0.8279873720779249,1024.0,,,bias_strength_sweep,2,1024,18,0.0,reward_bias_0.00,65.0,66.0,0.7846153846153846,1.0,-27.2861675409487
static_rollout_pool,-23.172978353075543,-23.172978353075543,-23.17316186489432,0.00018351181877562794,1.9968952403262517e-05,0.3811381425855717,1.9971716290376634e-05,4.207904173377522e-05,4.2074130029480534e-05,1.275777634919508,1008.0,56.0,1.0,bias_strength_sweep,3,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-26.112980032400092,-31.890671382560555,-31.890696181879065,2.47993185098494e-05,3.5998825333826256e-06,0.3810908234301339,3.600079405634848e-06,1.1331769783096367e-05,1.1331739608155745e-05,1.3959846879744016,1024.0,,,bias_strength_sweep,3,1024,18,0.0,reward_bias_0.00,64.0,65.0,0.796875,1.0,-27.077596740469442
uncertainty_mcts_240,-27.322021976593764,-13.912784497190835,-13.94517894255529,0.03239444536445468,0.010742726841062403,0.43515736340250377,0.010394920847674563,0.02671831769458267,0.02705668681032115,0.29932089174654347,1024.0,,,bias_strength_sweep,3,1024,18,0.0,reward_bias_0.00,63.0,64.0,0.7936507936507936,1.0,-28.224462481896175
static_rollout_pool,-22.627042256185206,-22.627042256185206,-22.627042570499597,3.1431439140305883e-07,3.608203234726071e-08,0.38108094067340453,3.608204116995744e-08,7.057680528910543e-08,7.057679631590316e-08,1.090635795133694,1008.0,56.0,1.0,bias_strength_sweep,4,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-28.86265158264514,-32.06077608650078,-32.060776097422455,1.0921674231667566e-08,1.0812473905598806e-09,0.38108083897825806,1.081247036351993e-09,2.330472224220712e-09,2.33047222361914e-09,1.8150328570766474,1024.0,,,bias_strength_sweep,4,1024,18,0.0,reward_bias_0.00,62.0,63.0,0.45161290322580644,1.0,-29.928194117307687
uncertainty_mcts_240,-28.3417442232962,-25.21426964596237,-25.214293010421272,2.3364458900942964e-05,2.8905918022956416e-06,0.3810881782230084,2.8906035743305876e-06,6.092137919164747e-07,6.091756926877913e-07,1.623246217783903,1024.0,,,bias_strength_sweep,4,1024,18,0.0,reward_bias_0.00,62.0,63.0,0.6129032258064516,1.0,-29.543552393260228
static_rollout_pool,-21.99803773729969,-21.99803773729969,-21.998563335217447,0.0005255979177576364,0.00015581141986697843,0.3816443943444902,0.00015590232556179757,0.0005706481365890614,0.0005704089246003483,0.804163356062313,1008.0,56.0,1.0,bias_strength_sweep,5,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-27.952027533103056,-21.2252192896441,-23.79147420543094,2.566254915786839,0.44914626898568666,2.599146123758746,0.6846630770093695,0.5606835515885704,0.15139165615606673,1.3971211899951637,1024.0,,,bias_strength_sweep,5,1024,18,0.0,reward_bias_0.00,61.0,62.0,0.3770491803278688,1.0,-28.71370152770845
uncertainty_mcts_240,-28.161546066279577,-27.0880411970096,-27.088041239973908,4.2964309443505044e-08,5.487417054853808e-09,0.3810808492580956,5.487417105037734e-09,8.565666917366824e-09,8.565666716067322e-09,1.6002287467761087,1024.0,,,bias_strength_sweep,5,1024,18,0.0,reward_bias_0.00,62.0,63.0,0.4838709677419355,1.0,-29.54091361651143
static_rollout_pool,-22.432459254073816,-22.432459254073816,-22.43249287986559,3.3625791772351477e-05,3.477717518201965e-06,0.38109118628725613,3.4777829438768613e-06,5.861234675588355e-06,5.861162370498744e-06,0.9926875656448972,1008.0,56.0,1.0,bias_strength_sweep,6,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-25.130741849146887,-15.121009382272117,-15.58230976384297,0.46130038157085274,0.10715105413555624,0.771127415681177,0.08904387704144787,0.2134169274263983,0.24784665037814485,0.5007315069062811,1024.0,,,bias_strength_sweep,6,1024,18,0.0,reward_bias_0.00,62.0,63.0,0.532258064516129,1.0,-28.963130500003594
uncertainty_mcts_240,-27.591367271402014,-16.805884381933517,-16.80621053257441,0.0003261506408946957,3.7759235382853923e-05,0.3811963721948969,3.7764540040672086e-05,4.5522733324091164e-05,4.551457126360642e-05,0.7137355548433281,1024.0,,,bias_strength_sweep,6,1024,18,0.0,reward_bias_0.00,63.0,64.0,0.7301587301587301,1.0,-28.681435014589326
static_rollout_pool,-21.921965606924157,-21.921965606924157,-21.92930899182684,0.007343384902682715,0.0007694943778787753,0.38334441044613543,0.0007710932571354397,0.0007119158687396125,0.0007075683093204399,1.1890414131179978,1008.0,56.0,1.0,bias_strength_sweep,7,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-27.31686767443307,-25.41373032204465,-25.41373202164417,1.6995995189006408e-06,2.488850920201649e-07,0.38108146940425214,2.4888596656837476e-07,6.091757515123404e-07,6.091756926877913e-07,1.574293318566927,1024.0,,,bias_strength_sweep,7,1024,18,0.0,reward_bias_0.00,62.0,63.0,0.5645161290322581,1.0,-28.266414373185125
uncertainty_mcts_240,-27.487203090497946,-26.40642371928779,-26.566241432716534,0.15981771342874396,0.029574184685976803,0.4588849418039276,0.03107656046036822,0.013156111867657905,0.012125658003285803,1.623359360361156,1024.0,,,bias_strength_sweep,7,1024,18,0.0,reward_bias_0.00,63.0,64.0,0.6031746031746031,1.0,-28.32797027989475
static_rollout_pool,-23.90296181774617,-23.90296181774617,-23.90305749770969,9.567996351833585e-05,9.866089279837523e-06,0.3811071245471116,9.866496666619067e-06,1.0244932763570657e-05,1.0244117623252152e-05,1.3576951122926124,1008.0,56.0,1.0,bias_strength_sweep,8,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-28.04197609534079,-26.432109494638624,-26.43210999835822,5.037195975887698e-07,6.227933592373152e-08,0.38108098972501486,6.227934207996668e-08,1.2449150215856782e-08,1.2449130765670084e-08,1.7102995107153,1024.0,,,bias_strength_sweep,8,1024,18,0.0,reward_bias_0.00,62.0,63.0,0.6451612903225806,1.0,-28.92663807373457
uncertainty_mcts_240,-27.8368003786347,-28.472844624041763,-28.47334067872778,0.0004960546860175441,0.00048277267611889386,0.3821991459686464,0.000483286294206205,0.000229394997988245,0.00022939383620477593,1.623246217783903,1024.0,,,bias_strength_sweep,8,1024,18,0.0,reward_bias_0.00,64.0,65.0,0.828125,1.0,-28.646744674113744
static_rollout_pool,-22.29568646831099,-22.29568646831099,-22.302861526728165,0.007175058417175251,0.000780096718172333,0.3835489093667174,0.0007842114667315798,0.002465024138021302,0.002463923933888711,1.1191232538512284,1008.0,56.0,1.0,bias_strength_sweep,9,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-26.611234377436748,-26.293471945075844,-26.29348546514024,1.3520064396033149e-05,1.6216700393388485e-06,0.38108496290330396,1.621712657914436e-06,4.482097946141114e-06,4.4820942617440855e-06,1.6002287467761087,1024.0,,,bias_strength_sweep,9,1024,18,0.0,reward_bias_0.00,63.0,64.0,0.5873015873015873,1.0,-27.80967835756359
uncertainty_mcts_240,-27.771116472516937,-25.173834002744808,-25.17385793577429,2.3933029481781887e-05,2.9297129427933576e-06,0.3810882728375949,2.9297247512387428e-06,6.09214236930481e-07,6.091756926877913e-07,1.623246217783903,1024.0,,,bias_strength_sweep,9,1024,18,0.0,reward_bias_0.00,63.0,64.0,0.6825396825396826,1.0,-28.673957303574745
static_rollout_pool,-19.666439638146166,-19.666439638146166,-19.71879002714301,0.052350388996845965,0.006537323913636939,0.40439324830170137,0.006653674351948805,0.023884577370065763,0.023710035114791552,0.8839932532395238,1008.0,56.0,1.0,bias_strength_sweep,10,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-27.344520188188135,-31.630577913793054,-31.630578011359713,9.756665875215731e-08,9.962301397068007e-09,0.3810808608261759,9.9623037001739e-09,2.657356857334495e-08,2.6573568481389303e-08,1.7227722636111302,1024.0,,,bias_strength_sweep,10,1024,18,0.0,reward_bias_0.00,64.0,65.0,0.71875,1.0,-28.236327597066918
uncertainty_mcts_240,-28.39913798175624,-26.799339112449086,-26.79933934744119,2.3499210399791082e-07,3.0308444208093534e-08,0.3810809086623266,3.030845200940454e-08,4.879170571168465e-08,4.879169896808666e-08,1.6004805663607988,1024.0,,,bias_strength_sweep,10,1024,18,0.0,reward_bias_0.00,62.0,63.0,0.6290322580645161,1.0,-29.386919915083883
static_rollout_pool,-23.04509577992405,-23.04509577992405,-23.045111150063736,1.537013968544443e-05,7.359659276497549e-06,0.3811049246339602,7.360605699521471e-06,3.7313687808911056e-05,3.731336183327235e-05,1.0951183970392007,1008.0,56.0,1.0,bias_strength_sweep,11,1024,18,0.0,reward_bias_0.00,,,,,
uct_mcts,-26.133166902549096,-17.79867503330711,-17.79870502990834,2.9996601231374598e-05,3.3162227663620917e-06,0.38109069536007095,3.3162746707425855e-06,3.886693056862263e-06,3.886610242752041e-06,0.8279873720779249,1024.0,,,bias_strength_sweep,11,1024,18,0.0,reward_bias_0.00,64.0,65.0,0.75,1.0,-27.09441955582002
uncertainty_mcts_240,-26.285057705841133,-30.597961813375996,-30.597963047911506,1.2345355102638678e-06,1.7001355753243433e-07,0.38108127873575626,1.7001407060643776e-07,4.892970445214674e-07,4.892969927546824e-07,1.5528518386201535,1024.0,,,bias_strength_sweep,11,1024,18,0.0,reward_bias_0.00,64.0,65.0,0.671875,1.0,-27.63827080679793
static_rollout_pool,-22.41173456466361,-22.41173456466361,-22.412026501832038,0.00029193716842712547,0.0001069537308906872,0.3811818060071246,3.506125421247564e-05,7.614738773860824e-05,7.614024915781848e-05,1.1398491215875728,1008.0,56.0,1.0,bias_strength_sweep,0,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-27.374324705383827,-31.548684975235947,-31.548685018224266,4.298831868254638e-08,1.56462552731343e-08,0.38108085129134905,6.2428720734253445e-09,1.327482181650512e-08,1.327482179233308e-08,1.7786792853125601,1024.0,,,bias_strength_sweep,0,1024,18,0.6,reward_bias_0.60,62.0,63.0,0.532258064516129,1.0,-28.424791520621266
uncertainty_mcts_240,-28.037341459298723,-14.655936471581073,-14.950952597598837,0.2950161260177637,0.18751159994241587,0.5524995541096452,0.03598187434356138,0.08312578044800957,0.09657711866058419,0.4039939591716862,1024.0,,,bias_strength_sweep,0,1024,18,0.6,reward_bias_0.60,62.0,63.0,0.6290322580645161,1.0,-28.836442205449668
static_rollout_pool,-23.71916183362705,-23.71916183362705,-24.06599158948811,0.3468297558610587,0.1940097215356535,0.5694079061623459,0.0576403147857413,0.13799329324628884,0.1279767739975977,1.0706278866968655,1008.0,56.0,1.0,bias_strength_sweep,1,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-27.64416675107571,-25.90765441845641,-25.9076567579771,2.339520690952668e-06,6.697899608884307e-07,0.38108147177714535,2.564826975232884e-07,5.563549313110286e-07,5.563548626373455e-07,1.6004805663607988,1024.0,,,bias_strength_sweep,1,1024,18,0.6,reward_bias_0.60,63.0,64.0,0.7936507936507936,1.0,-28.380724913839373
uncertainty_mcts_240,-27.874827756437693,-29.873840553788447,-29.873852150168776,1.1596380328882105e-05,5.065716692235722e-06,0.38108563881534846,1.9052728503752131e-06,4.482097924794662e-06,4.482094261744102e-06,1.6105119784422564,1024.0,,,bias_strength_sweep,1,1024,18,0.6,reward_bias_0.60,63.0,64.0,0.7777777777777778,1.0,-28.748926715190755
static_rollout_pool,-18.89095746058031,-18.89095746058031,-18.891123392799905,0.00016593221959482207,0.00010009743664691924,0.3811744081978693,2.17634286741074e-05,0.00010402172984635958,0.00010401422884424124,0.6691481309274924,1008.0,56.0,1.0,bias_strength_sweep,2,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-27.48795813766506,-30.272394950788012,-30.272396983992486,2.033204474116701e-06,8.007350362649692e-07,0.38108159577588757,3.0407058852197353e-07,6.091762001971623e-07,6.091756926877913e-07,1.623246217783903,1024.0,,,bias_strength_sweep,2,1024,18,0.6,reward_bias_0.60,62.0,63.0,0.5483870967741935,1.0,-28.34807945013953
uncertainty_mcts_240,-26.49231577431375,-32.14202940928111,-32.142032336814445,2.927533337526711e-06,9.956205234886915e-07,0.38108177773384366,3.438140982123298e-07,1.0595688400052944e-06,1.0595684952023538e-06,1.4234312653231604,1024.0,,,bias_strength_sweep,2,1024,18,0.6,reward_bias_0.60,65.0,66.0,0.7846153846153846,1.0,-27.38034494293419
static_rollout_pool,-23.172937624594912,-23.172937624594912,-23.17316186489432,0.00022424029940637524,6.0697433027900875e-05,0.3811381425855717,1.9971716290376634e-05,4.207904173377522e-05,4.2074130029480534e-05,1.275777634919508,1008.0,56.0,1.0,bias_strength_sweep,3,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-26.089943027250545,-31.89066441500926,-31.890696181879065,3.1766869803107056e-05,1.0567433827664866e-05,0.3810908234301339,3.600079405634848e-06,1.1331769783096367e-05,1.1331739608155745e-05,1.3959846879744016,1024.0,,,bias_strength_sweep,3,1024,18,0.6,reward_bias_0.60,64.0,65.0,0.796875,1.0,-27.05914956686903
uncertainty_mcts_240,-27.334201022460153,-13.86513183596234,-13.94517894255529,0.08004710659295,0.058395388069557234,0.43515736340250377,0.010394920847674563,0.02671831769458267,0.02705668681032115,0.29932089174654347,1024.0,,,bias_strength_sweep,3,1024,18,0.6,reward_bias_0.60,63.0,64.0,0.7936507936507936,1.0,-28.23403740960284
static_rollout_pool,-22.627042181825942,-22.627042181825942,-22.627042570499597,3.8867365503847395e-07,1.1044129189653605e-07,0.38108094067340453,3.608204116995744e-08,7.057680528910543e-08,7.057679631590316e-08,1.090635795133694,1008.0,56.0,1.0,bias_strength_sweep,4,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-26.63736593498831,-17.399158778776986,-22.828237547025036,5.429078768248051,2.3727489264664556,2.6225800164364244,0.6491098100768325,0.909734362663355,0.3596618382464374,1.2858411661918059,1024.0,,,bias_strength_sweep,4,1024,18,0.6,reward_bias_0.60,63.0,64.0,0.6031746031746031,1.0,-28.20545759922935
uncertainty_mcts_240,-28.340621065766168,-25.21426479011794,-25.214293010421272,2.822030333149428e-05,7.7464362306237e-06,0.3810881782230084,2.8906035743305876e-06,6.092137919164747e-07,6.091756926877913e-07,1.623246217783903,1024.0,,,bias_strength_sweep,4,1024,18,0.6,reward_bias_0.60,62.0,63.0,0.6129032258064516,1.0,-29.53781652886947
static_rollout_pool,-21.997593022110358,-21.997593022110358,-21.998563335217447,0.0009703131070892823,0.0006005266091977062,0.3816443943444902,0.00015590232556179757,0.0005706481365890614,0.0005704089246003483,0.804163356062313,1008.0,56.0,1.0,bias_strength_sweep,5,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-27.951009466250138,-19.552416878385188,-23.79147420543094,4.239057327045753,2.1219486802445964,2.599146123758746,0.6846630770093695,0.5606835515885704,0.15139165615606673,1.3971211899951637,1024.0,,,bias_strength_sweep,5,1024,18,0.6,reward_bias_0.60,61.0,62.0,0.3770491803278688,1.0,-28.689227355148862
uncertainty_mcts_240,-28.144023636992234,-27.08804118900018,-27.088041239973908,5.097372834939051e-08,1.3496838632744527e-08,0.3810808492580956,5.487417105037734e-09,8.565666917366824e-09,8.565666716067322e-09,1.6002287467761087,1024.0,,,bias_strength_sweep,5,1024,18,0.6,reward_bias_0.60,62.0,63.0,0.4838709677419355,1.0,-29.535116115136237
static_rollout_pool,-21.67258921207897,-21.67258921207897,-23.970866730514825,2.298277518435853,1.2110348157739614,1.907983692802175,0.5244950436036546,0.47664931470562305,0.1463120163993523,1.2552930365482793,1008.0,56.0,1.0,bias_strength_sweep,6,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-25.130591917338837,-14.792642798041918,-15.58230976384297,0.789666965801052,0.43551763836576,0.771127415681177,0.08904387704144787,0.2134169274263983,0.24784665037814485,0.5007315069062811,1024.0,,,bias_strength_sweep,6,1024,18,0.6,reward_bias_0.60,62.0,63.0,0.532258064516129,1.0,-28.96155172547042
uncertainty_mcts_240,-27.587865243740215,-16.805799540595896,-16.80621053257441,0.0004109919785157956,0.00012260057299817863,0.3811963721948969,3.7764540040672086e-05,4.5522733324091164e-05,4.551457126360642e-05,0.7137355548433281,1024.0,,,bias_strength_sweep,6,1024,18,0.6,reward_bias_0.60,63.0,64.0,0.7301587301587301,1.0,-28.678871072179764
static_rollout_pool,-21.92033744609475,-21.92033744609475,-21.92930899182684,0.008971545732091357,0.0023976552072872653,0.38334441044613543,0.0007710932571354397,0.0007119158687396125,0.0007075683093204399,1.1890414131179978,1008.0,56.0,1.0,bias_strength_sweep,7,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-27.316009659839256,-25.41372990303784,-25.41373202164417,2.1186063285938417e-06,6.678919030745467e-07,0.38108146940425214,2.4888596656837476e-07,6.091757515123404e-07,6.091756926877913e-07,1.574293318566927,1024.0,,,bias_strength_sweep,7,1024,18,0.6,reward_bias_0.60,62.0,63.0,0.5645161290322581,1.0,-28.265857091585012
uncertainty_mcts_240,-28.247367199549682,-26.485573053932615,-26.48557310968324,5.5750625449491054e-08,1.6851961305007834e-08,0.3810808524325354,6.674337014399369e-09,1.3274822002696544e-08,1.327482179233308e-08,1.6004805663607988,1024.0,,,bias_strength_sweep,7,1024,18,0.6,reward_bias_0.60,62.0,63.0,0.6129032258064516,1.0,-28.791316418912906
static_rollout_pool,-23.90294390324974,-23.90294390324974,-23.90305749770969,0.00011359445995040574,2.778058571969801e-05,0.3811071245471116,9.866496666619067e-06,1.0244932763570657e-05,1.0244117623252152e-05,1.3576951122926124,1008.0,56.0,1.0,bias_strength_sweep,8,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-28.031574125295766,-26.432109395347393,-26.43210999835822,6.030108288257452e-07,1.6157056944945771e-07,0.38108098972501486,6.227934207996668e-08,1.2449150215856782e-08,1.2449130765670084e-08,1.7102995107153,1024.0,,,bias_strength_sweep,8,1024,18,0.6,reward_bias_0.60,62.0,63.0,0.6451612903225806,1.0,-28.919922136201343
uncertainty_mcts_240,-27.85406435540944,-34.24574202704669,-34.24574221161656,1.8456987049830786e-07,7.026856273540141e-08,0.38108090306703446,2.670561076433129e-08,6.073562353749919e-08,6.073561716816047e-08,1.6450227961946302,1024.0,,,bias_strength_sweep,8,1024,18,0.6,reward_bias_0.60,64.0,65.0,0.828125,1.0,-28.661038411736026
static_rollout_pool,-22.293849528524145,-22.293849528524145,-22.302861526728165,0.009011998204019989,0.002617036505019912,0.3835489093667174,0.0007842114667315798,0.002465024138021302,0.002463923933888711,1.1191232538512284,1008.0,56.0,1.0,bias_strength_sweep,9,1024,18,0.6,reward_bias_0.60,,,,,
uct_mcts,-26.63033963416533,-29.41560883988042,-29.415630919840638,2.2079960217524786e-05,9.067630201708943e-06,0.38108943102345133,3.390263138671252e-06,4.482224513494893e-06,4.4820942617440855e-06,1.6105119784422564,1024.0,,,bias_strength_sweep,9,1024,18,0.6,reward_bias_0.60,63.0,64.0,0.5873015873015873,1.0,-27.82033535859126
uncertainty_mcts_240,-27.993683811507427,-33.05464326583797,-33.05464328843243,2.2594463189307135e-08,4.667657319583327e-09,0.38108084086429284,1.882773053895042e-09,2.3304722767949695e-09,2.33047222361914e-09,1.8432906849317727,1024.0,,,bias_strength_sweep,9,1024,18,0.6,reward_bias_0.60,63.0,64.0,0.6825396825396826,1.0,-28.825347102951252
